id,name,credits,tags,subject,term,eligible_grades,prerequisite,corequisite,elective,schools
J0014IKS,Reading 7 (HB),0,JH,English Language Arts,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0014KS,Reading 7 (HB),0,JH,English Language Arts,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0015CKS,Math 7 (HB),0,JH,MATH,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0015IKS,Math 7 (HB),0,JH,MATH,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0015KS,Math 7 (HB),0,JH,MATH,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0016KS,Science 8 (HB),0,JH,Science,"Semester 1, Semester 2",8th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0017KS,Soc Studies 8 (HB),0,JH,Social Studies,"Semester 1, Semester 2",8th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0018KS,Reading 8 (HB),0,JH,English Language Arts,"Semester 1, Semester 2",8th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0019KS,Math 8 (HB),0,JH,MATH,"Semester 1, Semester 2",8th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0020A,Study Hall A,0,JH,Local,Semester 1,"8th, 6th, 7th",N/A,N/A,True,"West Memorial Junior High,Beck Junior High,Morton Ranch Junior High,Seven Lakes Junior High,Tays Junior High"
J0020B,Study Hall B,0,JH,Local,Semester 2,"8th, 6th, 7th",N/A,N/A,True,"West Memorial Junior High,Beck Junior High,Morton Ranch Junior High,Seven Lakes Junior High,Tays Junior High"
J0211A,Algebra 1A,0.5,"JH,JHHS",MATH,Semester 1,"8th, 7th",N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0211B,Algebra 1B,0.5,"JH,JHHS",MATH,Semester 1,"8th, 7th",N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0211IA,ALG 1A,0.5,"JH,JHHS",MATH,Semester 1,"8th, 6th, 7th",N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0211IB,ALG 1B,0.5,"JH,JHHS",MATH,Semester 2,"8th, 6th, 7th",N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0211RKA,ALG 1A,0.5,"JH,JHHS",MATH,Semester 1,"8th, 6th, 7th",N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0211RKB,ALG 1B,0.5,"JH,JHHS",MATH,Semester 2,"8th, 6th, 7th",N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0251VIRA,KVS Geometry KAP A,0.5,"VIR,KAP,JH,JHHS",MATH,Semester 1,"8th, 6th, 7th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0251VIRB,KVS Geometry KAP B,0.5,"VIR,KAP,JH,JHHS",MATH,Semester 2,"8th, 6th, 7th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0253VIRA,KVS Algebra 2 KAP A,0.5,"VIR,KAP,JH,JHHS",MATH,Semester 1,"8th, 6th, 7th","Geometry  , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0253VIRB,KVS Algebra 2 KAP B,0.5,"VIR,KAP,JH,JHHS",MATH,Semester 2,"8th, 6th, 7th","Geometry , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J2026,Web Communications,0.5,"JH,JHHS",Career & Technical Education,"Semester 1, Semester 2","8th, 7th",N/A,N/A,True,"Katy Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,Beck Junior High,McMeans Junior High,Morton Ranch Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J600,English Language Arts & Reading Block 6,0,JH,English Language Arts,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J606,English Language Arts & Reading Block 6 KAP,0,"KAP,JH",English Language Arts,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J606I,Eng/Read 6 Block KAP,0,"KAP,JH",English Language Arts,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J611,Math 6,0,JH,MATH,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J611E,Math 6,0,JH,MATH,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J614,Math 6 KAP,0,"KAP,JH",MATH,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J614E,Math 6 KAP,0,"KAP,JH",MATH,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J614I,Math 6 KAP,0,"KAP,JH",MATH,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J620,Social Studies 6,0,JH,Social Studies,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J620E,Soc Studies 6,0,JH,Social Studies,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J624,Social Studies 6 KAP,0,"KAP,JH",Social Studies,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J624E,Soc Studies 6 KAP,0,"KAP,JH",Social Studies,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J624I,Soc Studies 6 KAP,0,"KAP,JH",Social Studies,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J630,Science 6,0,JH,Science,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J630E,Science 6,0,JH,Science,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
